"location_id","year","lat","lon","source","pAspen","oven","swth","cawa","alfl","classno","buffer_area","landcover_class","area","badr_wellpadlow","badr_road","badr_wellpadhigh","badr_plant","badr_linear","badr_plantbuffer","badr_reference"
"90039",2021,55.538686,-111.010896,"supplemental",0.319999992847443,0.342454761266708,0.149738028645515,0.0320847854018211,0.058431588113308,210,70653.5,"coniferous",70653.5,0,1.0000005792778,0,0,0,0,0
"90038",2021,55.543943,-111.020193,"supplemental",0.189999997615814,0.246431812644005,0.14694020152092,0.025959987193346,0.0488345995545387,33,70653.5,"exposed_barren",70653.5,0,0,0,0.0609274420685432,0,0.939073137207809,0
"90037",2021,55.515318,-110.966058,"supplemental",0.509999990463257,0.392438232898712,0.143734157085419,0.0307900067418814,0.0617265105247498,210,70653.5,"coniferous",70653.5,0.00138397267791187,0.168302228620779,0.830314377976908,0,0,0,0
"90035",2021,55.464341,-110.819037,"supplemental",0.769999980926514,0.188047543168068,0.122928835451603,0.0135747417807579,0.0535024665296078,210,70653.5,"coniferous",70653.5,0.0303573402083386,0.96964323906862,0,0,0,0,0
"90036",2021,55.48266,-110.884089,"supplemental",0.980000019073486,0.257305324077606,0.123925402760506,0.013840064406395,0.0594251193106174,81,70653.5,"wetland-treed",70653.5,0,0,0,0.0833135897718093,0,0.916686989504419,0
"90034",2021,55.505428,-110.994957,"supplemental",0.310000002384186,0.131396561861038,0.129457801580429,0.0084841912612319,0.050941213965416,33,70653.5,"exposed_barren",70653.5,0.00310827211261087,0.282993459209432,0.713898847955781,0,0,0,0
"90033",2021,55.362945,-111.088913,"supplemental",0.870000004768372,0.178911313414574,0.138224244117737,0.00984807871282101,0.0450054816901684,33,70653.5,"exposed_barren",70653.5,0,0.924078986238915,0.0759215930376951,0,0,0,0
"90030",2021,55.3682,-111.108,"supplemental",0.949999988079071,0.25206646323204,0.139755263924599,0.0157777518033981,0.0754345655441284,210,70653.5,"coniferous",70653.5,0,0,1.00000057927733,0,0,0,0
"90031",2021,55.373727,-111.107977,"supplemental",0.889999985694885,0.228741377592087,0.137026324868202,0.0168750304728746,0.0492239557206631,210,70653.5,"coniferous",70653.5,0,0.906353143157316,0,0,0.0936474361198157,0,0
"90032",2021,55.454607,-110.848997,"supplemental",0.860000014305115,0.234394669532776,0.130275323987007,0.0152933355420828,0.0535481572151184,210,70653.5,"coniferous",70653.5,0,1.00000057927675,0,0,0,0,0
"90029",2021,55.356495,-111.051984,"supplemental",0.660000026226044,0.150296494364738,0.110069900751114,0.0117509523406625,0.102113500237465,210,70653.5,"coniferous",70653.5,0.181764310416801,0,0.371848647871338,0,0.446387620989963,0,0
"90026",2021,55.36282,-111.126969,"supplemental",0.939999997615814,0.212671503424644,0.142993316054344,0.0133702419698238,0.0373616218566895,81,70653.5,"wetland-treed",70653.5,0,0,1.00000057927665,0,0,0,0
"90027",2021,55.521421,-110.984018,"supplemental",0.589999973773956,0.338469862937927,0.129081249237061,0.0241170395165682,0.0563962087035179,33,70653.5,"exposed_barren",70653.5,0,0,0,0.0536038889625648,0,0.946396690314002,0
"90025",2021,55.463998,-110.810087,"supplemental",0.870000004768372,0.168088167905807,0.0961305797100067,0.0197770856320858,0.0398279093205929,210,70653.5,"coniferous",70653.5,0,1.00000057927629,0,0,0,0,0
"90024",2021,55.514994,-110.956081,"supplemental",0.769999980926514,0.312313675880432,0.123226583003998,0.0238003116101027,0.0647665932774544,210,70653.5,"coniferous",70653.5,0,0,0,0.0652647027388755,0,0.934735876538118,0
"90023",2021,55.561289,-110.921081,"supplemental",0.409999996423721,0.417236119508743,0.1137939915061,0.0274223890155554,0.0586447604000568,33,70653.5,"exposed_barren",70653.5,0,0,0,0.156014676863857,0,0.843985902412929,0
"90022",2021,55.357388,-111.165009,"supplemental",0.150000005960464,0.214739039540291,0.158405482769012,0.0112705389037728,0.0351228155195713,81,70653.5,"wetland-treed",70653.5,0,0,0,0,0.621077689268763,0,0.378922890007732
"90021",2021,55.556729,-111.058967,"supplemental",0.980000019073486,0.326595336198807,0.150875240564346,0.0223162155598402,0.0404909886419773,210,70653.5,"coniferous",70653.5,1.00000057927791,0,0,0,0,0,0
"90020",2021,55.556948,-111.067927,"supplemental",0.980000019073486,0.326595336198807,0.150875240564346,0.0223162155598402,0.0404909886419773,210,70653.5,"coniferous",70653.5,1.00000057927589,0,0,0,0,0,0
"90019",2021,55.558489,-110.916529,"supplemental",0.409999996423721,0.417236119508743,0.1137939915061,0.0274223890155554,0.0586447604000568,100,70653.5,"herbs",70653.5,0,0,0,2.90027583541767e-05,0,0.999971576519616,0
"90018",2021,55.549416,-111.019016,"supplemental",0.370000004768372,0.337828248739243,0.163475275039673,0.0196466594934464,0.0365198254585266,220,70653.5,"broadleaf",70653.5,0.00527934903845081,0,0,0,0,0.994721230238147,0
"90017",2021,55.538802,-111.021057,"supplemental",0.319999992847443,0.342454761266708,0.149738028645515,0.0320847854018211,0.058431588113308,210,70653.5,"coniferous",70653.5,0.322858571037677,0.677142008239012,0,0,0,0,0
"90015",2021,55.357383,-111.136954,"supplemental",0.970000028610229,0.212671503424644,0.142993316054344,0.0133702419698238,0.0373616218566895,81,70653.5,"wetland-treed",70653.5,0.822358544739842,0,0,0,0,0,0.177642034536968
"90014",2021,55.445123,-111.298097,"supplemental",0.980000019073486,0.336980402469635,0.111268505454063,0.0322521962225437,0.0755655914545059,220,70653.5,"broadleaf",70653.5,0,0.883546041738088,0,0,0.116454537539221,0,0
"90011",2021,55.368309,-111.099041,"supplemental",0.980000019073486,0.336820125579834,0.140749305486679,0.0216117389500141,0.0638920515775681,210,70653.5,"coniferous",70653.5,0.032320485577103,0.960816031995427,0,0,0.00686406170430692,0,0
"90013",2021,55.368635,-111.169951,"supplemental",0.910000026226044,0.155250623822212,0.141072511672974,0.00873434729874134,0.0487584955990314,210,70653.5,"coniferous",70653.5,0,0.406219728763718,0,0,0.593780850513377,0,0
"90010",2021,55.373566,-111.15594,"supplemental",0.360000014305115,0.216253682971001,0.143765762448311,0.0124599523842335,0.0637224391102791,210,70653.5,"coniferous",70653.5,1.00000057927803,0,0,0,0,0,0
"90012",2021,55.362745,-111.145908,"supplemental",0.980000019073486,0.247362986207008,0.148836970329285,0.014951984398067,0.0368049480021,210,70653.5,"coniferous",70653.5,1.00000057927612,0,0,0,0,0,0
"90009",2021,55.362885,-111.098901,"supplemental",0.980000019073486,0.336820125579834,0.140749305486679,0.0216117389500141,0.0638920515775681,220,70653.5,"broadleaf",70653.5,0.993712492579532,0.00628808669655457,0,0,0,0,0
"90008",2021,55.368312,-111.137031,"supplemental",0.939999997615814,0.169610068202019,0.139530435204506,0.00983891449868679,0.0652410387992859,210,70653.5,"coniferous",70653.5,0,1.00000057927662,0,0,0,0,0
"90007",2021,55.357013,-111.04498,"supplemental",0.660000026226044,0.150296494364738,0.110069900751114,0.0117509523406625,0.102113500237465,210,70653.5,"coniferous",70653.5,0,0,0.961505534977532,0,0.0384950442994813,0,0
"225610",2021,55.378288,-111.378889,"supplemental",0.00999999977648258,0.135287195444107,0.16582827270031,0.00696823466569185,0.0381372720003128,81,70653.5,"wetland-treed",70653.5,0,0,0,0,0,0,1.00000057927629
"225609",2021,55.375156,-111.391945,"supplemental",0.00307698990218341,0.100730814039707,0.155806943774223,0.0054228762164712,0.0352074764668941,81,70653.5,"wetland-treed",70653.5,0,0,0,0,0,0,1.00000057927587
"225608",2021,55.379857,-111.394013,"supplemental",0.00307698990218341,0.100730814039707,0.155806943774223,0.0054228762164712,0.0352074764668941,81,70653.5,"wetland-treed",70653.5,0,0,0,0,0,0,1.00000057927718
"225607",2021,55.382525,-111.386817,"supplemental",0.0299999993294477,0.121063135564327,0.1606425344944,0.00553553132340312,0.0299000795930624,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927749
"225606",2021,55.491788,-110.786031,"supplemental",0.980000019073486,0.242597654461861,0.134803608059883,0.0215382073074579,0.0317545980215073,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927695
"225605",2021,55.493712,-110.798857,"supplemental",0.949999988079071,0.151318326592445,0.12324894964695,0.0136826364323497,0.0404810979962349,81,70653.5,"wetland-treed",70653.5,0,0,0,0,0,0,1.00000057927581
"225604",2021,55.496552,-110.808111,"supplemental",0.829999983310699,0.155698642134666,0.126281648874283,0.0139658562839031,0.0415586829185486,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927654
"225603",2021,55.499123,-110.78924,"supplemental",0.930000007152557,0.21697972714901,0.136858090758324,0.0204160884022713,0.0330779515206814,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927676
"229999",2021,55.430829,-111.127007,"supplemental",0.889999985694885,0.0973414853215218,0.143859520554543,0.00539364013820887,0.0409448072314262,81,70653.5,"wetland-treed",70653.5,0,0,0,0,1.00000057927743,0,0
"229998",2021,55.434661,-111.12327,"supplemental",0.280000001192093,0.0973414853215218,0.143859520554543,0.00539364013820887,0.0409448072314262,81,70653.5,"wetland-treed",70653.5,0,0,0,0,1.00000057927702,0,0
"229997",2021,55.437901,-111.125971,"supplemental",0.280000001192093,0.0977342873811722,0.138139948248863,0.00642513111233711,0.0466114170849323,81,70653.5,"wetland-treed",70653.5,0,0,0,0,1.00000057927779,0,0
"311427",2021,55.437442,-111.141155,"supplemental",0.759999990463257,0.106159321963787,0.137256652116776,0.00743035320192575,0.0405821725726128,81,70653.5,"wetland-treed",70653.5,0,0.0179597243523034,0,0,0.982040854925674,0,0
"229970",2021,55.539129,-110.89392,"supplemental",0.959999978542328,0.138559356331825,0.125015884637833,0.00719521520659328,0.0759027749300003,81,70653.5,"wetland-treed",70653.5,0,0,1.00000057927707,0,0,0,0
"229996",2021,55.543565,-110.909015,"supplemental",0.209999993443489,0.106306068599224,0.105159528553486,0.00474921520799398,0.0761508718132973,210,70653.5,"coniferous",70653.5,0,0,1.00000057927688,0,0,0,0
"229995",2021,55.537295,-110.909034,"supplemental",0.209999993443489,0.106306068599224,0.105159528553486,0.00474921520799398,0.0761508718132973,210,70653.5,"coniferous",70653.5,0.000175871554249969,0.0632932578740893,0.936531449848486,0,0,0,0
"229994",2021,55.543444,-110.891873,"supplemental",0.959999978542328,0.138559356331825,0.125015884637833,0.00719521520659328,0.0759027749300003,81,70653.5,"wetland-treed",70653.5,0,0,1.00000057927706,0,0,0,0
"229993",2021,55.535641,-110.883088,"supplemental",0.879999995231628,0.191634759306908,0.126053929328918,0.0130883166566491,0.0665532425045967,210,70653.5,"coniferous",70653.5,0,0,1.00000057927661,0,0,0,0
"229992",2021,55.536514,-110.899864,"supplemental",0.209999993443489,0.106306068599224,0.105159528553486,0.00474921520799398,0.0761508718132973,210,70653.5,"coniferous",70653.5,0,0,1.00000057927635,0,0,0,0
"231971",2021,55.539379,-110.970047,"supplemental",0.25,0.0911857709288597,0.127717480063438,0.00473962118849158,0.0437334068119526,81,70653.5,"wetland-treed",70653.5,1.00000057927701,0,0,0,0,0,0
"231970",2021,55.543934,-110.961986,"supplemental",0.100000001490116,0.0942878425121307,0.131764024496078,0.00473987078294158,0.0482813194394112,81,70653.5,"wetland-treed",70653.5,1.00000057927579,0,0,0,0,0,0
"231956",2021,55.539445,-110.957232,"supplemental",0.100000001490116,0.0942878425121307,0.131764024496078,0.00473987078294158,0.0482813194394112,81,70653.5,"wetland-treed",70653.5,1.00000057927554,0,0,0,0,0,0
"231969",2021,55.543793,-110.970938,"supplemental",0.25,0.0911857709288597,0.127717480063438,0.00473962118849158,0.0437334068119526,81,70653.5,"wetland-treed",70653.5,1.00000057927612,0,0,0,0,0,0
"231968",2021,55.543427,-110.948738,"supplemental",0.100000001490116,0.0942878425121307,0.131764024496078,0.00473987078294158,0.0482813194394112,81,70653.5,"wetland-treed",70653.5,1.00000057927774,0,0,0,0,0,0
"231967",2021,55.53647,-110.96306,"supplemental",0.319999992847443,0.130279511213303,0.141180455684662,0.00675822142511606,0.0379277691245079,81,70653.5,"wetland-treed",70653.5,1.00000057927658,0,0,0,0,0,0
"225602",2021,55.331692,-111.013588,"supplemental",0.0799999982118607,0.235741630196571,0.134851723909378,0.016414750367403,0.0403592884540558,210,70653.5,"coniferous",70653.5,0,0,0,0.340853703453557,0,0.659146875824076,0
"225601",2021,55.340884,-111.017287,"supplemental",0.310000002384186,0.114514552056789,0.0893952772021294,0.00396956270560622,0.0737256556749344,210,70653.5,"coniferous",70653.5,0,0,0,0.324697076024575,0,0.675303503251886,0
"225600",2021,55.336483,-111.031328,"supplemental",0.829999983310699,0.0972606986761093,0.089262567460537,0.00366722350008786,0.0708577632904053,81,70653.5,"wetland-treed",70653.5,0,0,0.454317211995034,0,0,0.545683367281524,0
"225599",2021,55.333999,-111.021021,"supplemental",0.310000002384186,0.114514552056789,0.0893952772021294,0.00396956270560622,0.0737256556749344,210,70653.5,"coniferous",70653.5,0,0,0.0784353219595795,0,0,0.921565257316929,0
"231966",2021,55.586658,-110.875123,"supplemental",0.360000014305115,0.128572940826416,0.0770542025566101,0.00760063389316201,0.115360043942928,100,70653.5,"herbs",70653.5,0,0,0,0.291076499021595,0,0.708924080255136,0
"231965",2021,55.586989,-110.886973,"supplemental",0.0900000035762787,0.159482344985008,0.0799758732318878,0.00637466972693801,0.0860824733972549,81,70653.5,"wetland-treed",70653.5,0,0,0,0.415718131422178,0,0.584282447855316,0
"231955",2021,55.586545,-110.859076,"supplemental",0.639999985694885,0.10760173201561,0.0880000591278076,0.00693279271945357,0.0950276255607605,210,70653.5,"coniferous",70653.5,0,0,0,0,0,1.00000057927614,0
"231964",2021,55.591028,-110.880959,"supplemental",0.109999999403954,0.0932635962963104,0.116689220070839,0.00773604074493051,0.0567310005426407,81,70653.5,"wetland-treed",70653.5,0.0685119616325932,0,0,0,0,0.931488617644277,0
"231963",2021,55.576638,-110.896341,"supplemental",0.959999978542328,0.189977288246155,0.100229054689407,0.0076318527571857,0.0713834166526794,81,70653.5,"wetland-treed",70653.5,0,0,0,0.589300347325108,0,0.410700231951081,0
"231962",2021,55.58018,-110.897113,"supplemental",0.959999978542328,0.189977288246155,0.100229054689407,0.0076318527571857,0.0713834166526794,210,70653.5,"coniferous",70653.5,0,0,0,0.0758035249360891,0,0.924197054341256,0
"225598",2021,55.336885,-111.297979,"supplemental",0.230000004172325,0.225405663251877,0.136165782809258,0.0157233402132988,0.0552498698234558,230,70653.5,"mixedwood",70653.5,0,0,0,0,0,0,1.000000579277
"225597",2021,55.336443,-111.310006,"supplemental",0.259999990463257,0.326284855604172,0.142472848296165,0.0305535513907671,0.066251814365387,100,70653.5,"herbs",70653.5,0,0,0,0,0,0,1.00000057927669
"225596",2021,55.341959,-111.306996,"supplemental",0.00821344554424286,0.375695198774338,0.142566084861755,0.0344131849706173,0.0561045557260513,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.0000005792764
"225595",2021,55.345519,-111.31116,"supplemental",0.00821344554424286,0.375695198774338,0.142566084861755,0.0344131849706173,0.0561045557260513,230,70653.5,"mixedwood",70653.5,0,0,0,0,0,0,1.00000057927562
"225594",2021,55.343009,-111.293951,"supplemental",0.00560856098309159,0.15986430644989,0.11949061602354,0.0153275355696678,0.0881119817495346,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927686
"225593",2021,55.435481,-110.774258,"supplemental",0.980000019073486,0.387963831424713,0.137839674949646,0.0803611055016518,0.0342359654605389,220,70653.5,"broadleaf",70653.5,0,1.00000057927765,0,0,0,0,0
"225592",2021,55.434331,-110.78304,"supplemental",0.980000019073486,0.387963831424713,0.137839674949646,0.0803611055016518,0.0342359654605389,230,70653.5,"mixedwood",70653.5,0,1.00000057927746,0,0,0,0,0
"225591",2021,55.439562,-110.789483,"supplemental",0.949999988079071,0.399512946605682,0.131193801760674,0.0680569335818291,0.0629932284355164,220,70653.5,"broadleaf",70653.5,0.08556374348617,0.914436835790612,0,0,0,0,0
"225589",2021,55.437087,-110.766168,"supplemental",0.930000007152557,0.23829947412014,0.125614747405052,0.0207055360078812,0.0407483577728271,230,70653.5,"mixedwood",70653.5,0.802170061378839,0.197830517896658,0,0,0,0,0
"229991",2021,55.489916,-110.909972,"supplemental",0.980000019073486,0.246332973241806,0.149279236793518,0.018737593665719,0.0414961725473404,210,70653.5,"coniferous",70653.5,0,0.00579629249109701,0,0,0.994204286785646,0,0
"229990",2021,55.499533,-110.916124,"supplemental",0.829999983310699,0.45850071310997,0.17455181479454,0.0608257725834846,0.0312589183449745,230,70653.5,"mixedwood",70653.5,0,0,0,0,1.00000057927649,0,0
"229989",2021,55.494688,-110.914826,"supplemental",0.829999983310699,0.45850071310997,0.17455181479454,0.0608257725834846,0.0312589183449745,230,70653.5,"mixedwood",70653.5,0,0,0,0,1.00000057927721,0,0
"229988",2021,55.498877,-110.908245,"supplemental",0.829999983310699,0.45850071310997,0.17455181479454,0.0608257725834846,0.0312589183449745,230,70653.5,"mixedwood",70653.5,0,0,0,0,1.00000057927709,0,0
"229985",2021,55.546859,-110.836583,"supplemental",0.990000009536743,0.350371330976486,0.116758070886135,0.0647884756326675,0.107227608561516,220,70653.5,"broadleaf",70653.5,0,0,1.00000057927691,0,0,0,0
"229984",2021,55.550075,-110.823088,"supplemental",0.990000009536743,0.363956689834595,0.125179633498192,0.073150597512722,0.0752828419208527,33,70653.5,"exposed_barren",70653.5,0,0,1.00000057927759,0,0,0,0
"229983",2021,55.54585,-110.824024,"supplemental",0.990000009536743,0.363956689834595,0.125179633498192,0.073150597512722,0.0752828419208527,230,70653.5,"mixedwood",70653.5,0,0,1.0000005792773,0,0,0,0
"229982",2021,55.551837,-110.833841,"supplemental",0.680000007152557,0.249870210886002,0.117900364100933,0.0299962256103754,0.0777509585022926,230,70653.5,"mixedwood",70653.5,0,0,1.00000057927637,0,0,0,0
"229981",2021,55.548929,-110.812881,"supplemental",0.990000009536743,0.210712283849716,0.117971755564213,0.0205657444894314,0.0749608054757118,33,70653.5,"exposed_barren",70653.5,0,0,1.0000005792773,0,0,0,0
"229980",2021,55.552974,-110.813052,"supplemental",0.980000019073486,0.241579160094261,0.138464853167534,0.027660945430398,0.0594215057790279,230,70653.5,"mixedwood",70653.5,0,0,1.00000057927635,0,0,0,0
"229979",2021,55.507692,-110.928164,"supplemental",0.980000019073486,0.451778739690781,0.177910044789314,0.0954969823360443,0.0221263375133276,220,70653.5,"broadleaf",70653.5,1.00000057927798,0,0,0,0,0,0
"229978",2021,55.510831,-110.920863,"supplemental",0.980000019073486,0.471241891384125,0.159139081835747,0.0570829920470715,0.0330749154090881,220,70653.5,"broadleaf",70653.5,1.00000057927528,0,0,0,0,0,0
"229977",2021,55.515403,-110.91085,"supplemental",0.949999988079071,0.374625027179718,0.161605924367905,0.0415623709559441,0.0363946743309498,220,70653.5,"broadleaf",70653.5,0.935484594201767,0,0,0,0.064515985075132,0,0
"229976",2021,55.519325,-110.913078,"supplemental",0.759999990463257,0.172944307327271,0.132112115621567,0.0210571885108948,0.0679953247308731,220,70653.5,"broadleaf",70653.5,0.956454556491546,0,0.0435460227856546,0,0,0,0
"229975",2021,55.51123,-110.929061,"supplemental",0.980000019073486,0.471241891384125,0.159139081835747,0.0570829920470715,0.0330749154090881,230,70653.5,"mixedwood",70653.5,1.00000057927602,0,0,0,0,0,0
"90006",2021,55.532572,-111.001921,"supplemental",0.649999976158142,0.302790731191635,0.143543481826782,0.0253374576568604,0.0569071061909199,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,1.00000057927804,0
"90005",2021,55.532346,-110.993145,"supplemental",0.219999998807907,0.207225635647774,0.15109920501709,0.0138438614085317,0.0444771125912666,210,70653.5,"coniferous",70653.5,0.0191399086166054,0.912713877679374,0,0,0,0.0681467929812559,0
"90004",2021,55.5331,-111.010812,"supplemental",0.319999992847443,0.342454761266708,0.149738028645515,0.0320847854018211,0.058431588113308,230,70653.5,"mixedwood",70653.5,0,0,0,0,0,1.0000005792783,0
"90002",2021,55.538047,-111.002172,"supplemental",0.649999976158142,0.302790731191635,0.143543481826782,0.0253374576568604,0.0569071061909199,210,70653.5,"coniferous",70653.5,0.0359947509364515,0.964005828340465,0,0,0,0,0
"90003",2021,55.527315,-110.99297,"supplemental",0.589999973773956,0.338469862937927,0.129081249237061,0.0241170395165682,0.0563962087035179,33,70653.5,"exposed_barren",70653.5,0,0,0,0.263061115370174,0,0.736939463906691,0
"90001",2021,55.527442,-111.004064,"supplemental",0.589999973773956,0.278431355953217,0.112908564507961,0.0149579588323832,0.077883392572403,33,70653.5,"exposed_barren",70653.5,0,0,0,0.755669032920471,0,0.244331546355852,0
"221270",2021,55.527525,-110.993557,"supplemental",0.589999973773956,0.338469862937927,0.129081249237061,0.0241170395165682,0.0563962087035179,33,70653.5,"exposed_barren",70653.5,0,0,0,0.270586789457216,0,0.729413789819844,0
"221269",2021,55.531993,-111.010492,"supplemental",0.649999976158142,0.302790731191635,0.143543481826782,0.0253374576568604,0.0569071061909199,33,70653.5,"exposed_barren",70653.5,0,0,0,0.263650989011511,0,0.736349590266125,0
"225587",2021,55.530618,-110.999021,"supplemental",0.649999976158142,0.302790731191635,0.143543481826782,0.0253374576568604,0.0569071061909199,220,70653.5,"broadleaf",70653.5,0,0,0,0.00311972391651769,0,0.996880855360713,0
"225586",2021,55.527457,-110.986241,"supplemental",0.589999973773956,0.338469862937927,0.129081249237061,0.0241170395165682,0.0563962087035179,220,70653.5,"broadleaf",70653.5,0.169708985560011,0,0,0,0,0.830291593716508,0
"89999",2021,55.559931,-110.903459,"supplemental",0.949999988079071,0.506797671318054,0.137576147913933,0.0391408503055573,0.0732575207948685,100,70653.5,"herbs",70653.5,0,0,0,0.305691642573297,0,0.694308936701936,0
"231961",2021,55.572995,-110.903067,"supplemental",0.959999978542328,0.189977288246155,0.100229054689407,0.0076318527571857,0.0713834166526794,100,70653.5,"herbs",70653.5,0,0,0,0.371409972566903,0,0.628590606709118,0
"231954",2021,55.571529,-110.897933,"supplemental",0.959999978542328,0.189977288246155,0.100229054689407,0.0076318527571857,0.0713834166526794,33,70653.5,"exposed_barren",70653.5,0,0,0,0.244844123611785,0,0.755156455665627,0
"96590",2021,55.468411,-111.084977,"supplemental",0.949999988079071,0.114565581083298,0.0819785669445992,0.00642336206510663,0.0852025076746941,81,70653.5,"wetland-treed",70653.5,0,0,0,0,0,0,1.00000057927693
"90000",2021,55.470974,-110.856995,"supplemental",0.490000009536743,0.326899647712708,0.129317358136177,0.0229603759944439,0.0575178973376751,81,70653.5,"wetland-treed",70653.5,0,0,0,0,1.00000057927791,0,0
"89998",2021,55.47668,-110.866003,"supplemental",0.790000021457672,0.31590411067009,0.1407770216465,0.02078677713871,0.0535974092781544,210,70653.5,"coniferous",70653.5,0,0.0969998954099029,0,0,0.903000683867166,0,0
"89997",2021,55.465758,-110.856909,"supplemental",0.75,0.223710477352142,0.131082624197006,0.0163678247481585,0.0489909090101719,210,70653.5,"coniferous",70653.5,0.0421946353752303,0.957805943900849,0,0,0,0,0
"89996",2021,55.471608,-110.875995,"supplemental",0.680000007152557,0.235572725534439,0.135201081633568,0.0136859128251672,0.0535279549658298,210,70653.5,"coniferous",70653.5,0,0.861058702613972,0,0,0.138941876661683,0,0
"89995",2021,55.477037,-110.875042,"supplemental",0.680000007152557,0.235572725534439,0.135201081633568,0.0136859128251672,0.0535279549658298,210,70653.5,"coniferous",70653.5,0,0.943859917972397,0,0,0.0561406613048266,0,0
"89994",2021,55.471299,-110.865977,"supplemental",0.790000021457672,0.31590411067009,0.1407770216465,0.02078677713871,0.0535974092781544,210,70653.5,"coniferous",70653.5,0,1.0000005792777,0,0,0,0,0
"96624",2021,55.469283,-110.869148,"supplemental",0.980000019073486,0.202941000461578,0.125956788659096,0.0144603876397014,0.050244215875864,20,70653.5,"water",70653.5,0,0.116572972853654,0,0,0.883427606423653,0,0
"96613",2021,55.40867,-110.898807,"supplemental",0.0399999991059303,0.0893466249108315,0.123461775481701,0.00641259597614408,0.0478804260492325,81,70653.5,"wetland-treed",70653.5,0,0,0,0,1.00000057927638,0,0
"96600",2021,55.524251,-111.022997,"supplemental",0.970000028610229,0.151195704936981,0.108083441853523,0.00959067977964878,0.0918457880616188,81,70653.5,"wetland-treed",70653.5,0,0,1.0000005792772,0,0,0,0
"96660",2021,55.54354,-110.771432,"supplemental",0.790000021457672,0.111251257359982,0.122689120471478,0.00526743615046144,0.0460545010864735,210,70653.5,"coniferous",70653.5,1.00000057927817,0,0,0,0,0,0
"218179",2021,55.344726,-111.025073,"supplemental",0.180000007152557,0.0810423567891121,0.0935736745595932,0.00429116562008858,0.0607571080327034,210,70653.5,"coniferous",70653.5,0,0,0,0.141423282521371,0,0.858577296755781,0
"96591",2021,55.579685,-110.861462,"supplemental",0.639999985694885,0.10760173201561,0.0880000591278076,0.00693279271945357,0.0950276255607605,80,70653.5,"wetland",70653.5,0,0,0.189534212238913,0,0,0.810466367038162,0
"232111",2021,55.875933,-112.01082,"supplemental",0.839999973773956,0.116892479360104,0.163432583212852,0.0106570813804865,0.0316927656531334,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927666
"232131",2021,55.873563,-112.001284,"supplemental",0.839999973773956,0.116892479360104,0.163432583212852,0.0106570813804865,0.0316927656531334,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927711
"232130",2021,55.873836,-111.987854,"supplemental",0.189999997615814,0.109065942466259,0.16314797103405,0.00822222325950861,0.0385065451264381,81,70653.5,"wetland-treed",70653.5,0,0,0,0,0,0,1.00000057927765
"232129",2021,55.879304,-111.981767,"supplemental",0.25,0.102978028357029,0.158224999904633,0.00749492598697543,0.0409127846360207,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927743
"232128",2021,55.945582,-111.934228,"supplemental",0.00531620811671019,0.0824430957436562,0.14711682498455,0.00814556144177914,0.0547057949006557,80,70653.5,"wetland",70653.5,0,1.00000057927655,0,0,0,0,0
"232110",2021,55.94248,-111.931077,"supplemental",0.00999999977648258,0.0918588936328888,0.157745569944382,0.009306650608778,0.0360680520534515,81,70653.5,"wetland-treed",70653.5,0,1.00000057927714,0,0,0,0,0
"232125",2021,55.939584,-111.925343,"supplemental",0.00999999977648258,0.0853626802563667,0.147728249430656,0.010135349817574,0.0469581000506878,81,70653.5,"wetland-treed",70653.5,0,0.871942717618965,0,0,0,0,0.128057861658374
"232124",2021,55.951925,-111.938122,"supplemental",0.00531620811671019,0.0824430957436562,0.14711682498455,0.00814556144177914,0.0547057949006557,81,70653.5,"wetland-treed",70653.5,0,0.162825001153372,0,0,0,0,0.837175578124992
"232109",2021,55.958135,-111.938117,"supplemental",0.109999999403954,0.0852961987257004,0.138705924153328,0.00597197329625487,0.0684156641364098,210,70653.5,"coniferous",70653.5,0,1.0000005792768,0,0,0,0,0
"232123",2021,55.953131,-111.931032,"supplemental",0.109999999403954,0.0852961987257004,0.138705924153328,0.00597197329625487,0.0684156641364098,81,70653.5,"wetland-treed",70653.5,0,0.861810324783371,0,0,0,0,0.138190254493721
"232122",2021,56.009638,-111.931976,"supplemental",0.970000028610229,0.0938851311802864,0.128337055444717,0.00835816655308008,0.0998682528734207,210,70653.5,"coniferous",70653.5,0,0,0,0,1.00000057927705,0,0
"232121",2021,56.018159,-111.914888,"supplemental",0.949999988079071,0.082868330180645,0.124553456902504,0.00408890983089805,0.0708917751908302,210,70653.5,"coniferous",70653.5,0,0,0,0,1.00000057927701,0,0
"232120",2021,56.004498,-111.924188,"supplemental",0.0700000002980232,0.0657148361206055,0.137130215764046,0.00588027061894536,0.0603463351726532,80,70653.5,"wetland",70653.5,0,0,0,0,1.0000005792773,0,0
