"","location_id","year","lat","lon","source","pAspen","classno","buffer_area","landcover_class","area","badr_wellpadlow","badr_road","badr_wellpadhigh","badr_plant","badr_linear","badr_plantbuffer","badr_reference","task_method","ALFL","CAWA","OVEN","SWTH"
"1119","35781",2017,55.552422,-111.078527,"supplemental",0.990000009536743,210,70653.5,"coniferous",70653.5,0,1.00000057927663,0,0,0,0,0,"PC",0.315154276049979,0.00385691096264516,0.0307431085466229,0.175549199766789
"1120","35782",2017,55.540674,-111.070279,"supplemental",0.970000028610229,210,70653.5,"coniferous",70653.5,1.00000057927639,0,0,0,0,0,0,"PC",0.0182643612508904,0.000860853404700865,0.0549108345138433,0.216253735235374
"1121","35732",2017,55.531786,-111.108667,"supplemental",0.899999976158142,210,70653.5,"coniferous",70653.5,1.00000057927784,0,0,0,0,0,0,"PC",0.0398865659519264,0.00136683232685469,0.0358203431528105,0.14230329311227
"1122","35784",2017,55.567606,-111.066902,"supplemental",0.980000019073486,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927623,"PC",0.0293676547916181,0.00165369979499898,0.0411353045097074,0.157821469228204
"1123","35785",2017,55.56,-111.144179,"supplemental",0.870000004768372,210,70653.5,"coniferous",70653.5,0.604953878166929,0,0,0,0.395046701108413,0,0,"PC",0.0315896005030092,0.00162503230750095,0.0375966132313241,0.15755277813969
"1124","35787",2017,55.559616,-111.13476,"supplemental",0.959999978542328,81,70653.5,"wetland-treed",70653.5,1.0000005792768,0,0,0,0,0,0,"PC",0.0713604309988438,0.00542971702183466,0.0422683497716556,0.0790172464147099
"1125","35788",2017,55.55914,-111.125278,"supplemental",0.959999978542328,100,70653.5,"herbs",70653.5,0.910596957395111,0.089403621882788,0,0,0,0,0,"PC",0.102627712865338,0.0000000038519834733441,0.0153686864150187,0.0999839481527166
"1126","35789",2017,55.55879,-111.116066,"supplemental",0.990000009536743,81,70653.5,"wetland-treed",70653.5,0.728133398254994,0.271867181021699,0,0,0,0,0,"PC",0.0468883647299514,0.0000564915173855641,0.0207276634349348,0.138119804783544
"1127","35791",2017,55.558494,-111.105792,"supplemental",0.990000009536743,210,70653.5,"coniferous",70653.5,0.377436423713138,0.622564155564622,0,0,0,0,0,"PC",0.15170579532559,0.00277371420573239,0.0484326209273957,0.142853713794868
"1128","35792",2017,55.558267,-111.097769,"supplemental",0.990000009536743,81,70653.5,"wetland-treed",70653.5,0.914516698400533,0.0760754374430811,0,0,0.00940844343479951,0,0,"PC",0.168869809828616,0.00466701607632564,0.0691500572813603,0.177241224976534
"1129","35793",2017,55.557933,-111.08759,"supplemental",0.990000009536743,81,70653.5,"wetland-treed",70653.5,0.32833626601323,0.671664313264175,0,0,0,0,0,"PC",0.0650082329894615,0.00000000439436236234187,0.020154042435384,0.118265810382057
"1130","35795",2017,55.557634,-111.078268,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,1.00000057927691,0,0,0,0,0,0,"PC",0.0447557840147346,0.0101128955742903,0.233370491684963,0.257423024257718
"1131","35796",2017,55.54031,-111.060993,"supplemental",0.970000028610229,210,70653.5,"coniferous",70653.5,1.00000057927696,0,0,0,0,0,0,"PC",0.0250288203698921,0.00187486011880012,0.0415215676185365,0.159890446000726
"1132","35733",2017,55.531497,-111.099461,"supplemental",0.170000001788139,81,70653.5,"wetland-treed",70653.5,0.106165671079489,0.893834908199429,0,0,0,0,0,"PC",0.038803215611676,0.00146736627826542,0.0266827994441493,0.161288000992102
"1133","35797",2017,55.567242,-111.057704,"supplemental",0.980000019073486,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927814,"PC",0.019014340660408,0.000883194742481256,0.0564617036611218,0.215646529226442
"1134","35798",2017,55.565231,-111.143373,"supplemental",0.720000028610229,210,70653.5,"coniferous",70653.5,0.00410691090869807,0.995893668367707,0,0,0,0,0,"PC",0.0192247890498343,0.000900448009220802,0.0530514597225972,0.216173862680815
"1135","35799",2017,55.564882,-111.134175,"supplemental",0.860000014305115,81,70653.5,"wetland-treed",70653.5,0.172292894917632,0.827707684358576,0,0,0,0,0,"PC",0.0799149017525345,0.00000000563807091716473,0.00448655385804836,0.0805956696227069
"1136","35800",2017,55.565197,-111.124583,"supplemental",0.860000014305115,81,70653.5,"wetland-treed",70653.5,1.00000057927762,0,0,0,0,0,0,"PC",0.0575576281364773,0.0000000073492471723766,0.0252913989027334,0.123784863725009
"1137","35801",2017,55.564056,-111.115209,"supplemental",0.980000019073486,81,70653.5,"wetland-treed",70653.5,0.523156137326496,0.476844441951084,0,0,0,0,0,"PC",0.101763739452948,0.00000000396914015556937,0.0118824153842721,0.0944139569607397
"1138","35802",2017,55.563787,-111.105298,"supplemental",0.980000019073486,100,70653.5,"herbs",70653.5,0.11052010234794,0.702629984643155,0.186850492286148,0,0,0,0,"PC",0.0682446062885698,0.00000000429627479809864,0.0221454586985365,0.116537937729959
"1139","35803",2017,55.563435,-111.096085,"supplemental",0.990000009536743,210,70653.5,"coniferous",70653.5,0.87478826113839,0,0,0,0.125212318138664,0,0,"PC",0.0651666383856519,0.000000003927465210243,0.00343202427234119,0.076029834523977
"1140","35804",2017,55.56328,-111.086556,"supplemental",0.970000028610229,81,70653.5,"wetland-treed",70653.5,0.331035753416449,0.523867188987127,0,0,0.0532541158644526,0,0.0918435210086016,"PC",0.138425016387743,0.00524607070253485,0.0666939257198169,0.179583874841392
"1141","35806",2017,55.562783,-111.077596,"supplemental",0.970000028610229,210,70653.5,"coniferous",70653.5,1.0000005792768,0,0,0,0,0,0,"PC",0.0199390514862018,0.00286945514604664,0.0385606509512112,0.158289567299263
"1142","35807",2017,55.545985,-111.069845,"supplemental",0.360000014305115,210,70653.5,"coniferous",70653.5,0.212162197979822,0.787838381298923,0,0,0,0,0,"PC",0.0164188946381809,0.000952787822811385,0.0487128456202033,0.220260250920104
"1143","35734",2017,55.531163,-111.090224,"supplemental",0.180000007152557,81,70653.5,"wetland-treed",70653.5,0.918818128749631,0.0811824505283578,0,0,0,0,0,"PC",0.0132101294638052,0.00109548359878423,0.0407256859155757,0.216921302237192
"1144","35808",2017,55.573348,-111.066166,"supplemental",0.970000028610229,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927753,"PC",0.0319650716157868,0.00161941072904887,0.0377000102508649,0.158850164445502
"1145","35809",2017,55.570587,-111.142441,"supplemental",0.970000028610229,210,70653.5,"coniferous",70653.5,1.00000057927604,0,0,0,0,0,0,"PC",0.0280637285766909,0.00173144384930798,0.0415091941056167,0.157095748364301
"1146","35810",2017,55.570238,-111.133242,"supplemental",0.340000003576279,100,70653.5,"herbs",70653.5,1.0000005792778,0,0,0,0,0,0,"PC",0.20055568889811,0.00232025214979777,0.0513329766649387,0.137902095245438
"1147","35811",2017,55.570069,-111.123346,"supplemental",0.340000003576279,50,70653.5,"shrubs",70653.5,0,0,1.00000057927667,0,0,0,0,"PC",0.161290472290623,0.00437052448995896,0.0108283549922149,0.114144514955188
"1148","35812",2017,55.569395,-111.114321,"supplemental",0.00127522798720747,50,70653.5,"shrubs",70653.5,0.127534633081448,0.854017516428017,0.018448429766991,0,0,0,0,"PC",0.101469703837745,0.00000000368374344920066,0.0116171856788891,0.0954146640275094
"1149","35813",2017,55.569143,-111.104361,"supplemental",0.00127522798720747,50,70653.5,"shrubs",70653.5,0,0,1.00000057927759,0,0,0,0,"PC",0.256461336305028,0.00406709051275586,0.0371637923229171,0.146754625072613
"1150","35815",2017,55.568791,-111.095147,"supplemental",0.709999978542328,100,70653.5,"herbs",70653.5,0.558035397109432,0.44196518216738,0,0,0,0,0,"PC",0.312971052857749,0.00203873210929681,0.0279601143854861,0.115748211050615
"1151","35816",2017,55.568555,-111.085806,"supplemental",0.959999978542328,210,70653.5,"coniferous",70653.5,0.616242960087233,0.383757619189935,0,0,0,0,0,"PC",0.0189989554615863,0.000866614884212227,0.0564707373200835,0.216178378067184
"1152","35817",2017,55.568202,-111.07664,"supplemental",0.959999978542328,210,70653.5,"coniferous",70653.5,0.0182694248747177,0,0,0,0.0242347037698738,0,0.957496450632953,"PC",0.0202681215156127,0.000865241386777915,0.0572527810123382,0.214802365952951
"1153","35818",2017,55.545621,-111.060351,"supplemental",0.360000014305115,210,70653.5,"coniferous",70653.5,0.297223475671455,0,0,0,0.517190861215564,0,0.185586242389867,"PC",0.0176518186131845,0.0212054094518898,0.189043983470434,0.27287698090991
"1154","35735",2017,55.530657,-111.080987,"supplemental",0.180000007152557,81,70653.5,"wetland-treed",70653.5,0,0,1.00000057927781,0,0,0,0,"PC",0.0474514465370103,0.0000519758795534813,0.0205368265351454,0.140316578241991
"1155","35819",2017,55.572984,-111.056967,"supplemental",0.970000028610229,81,70653.5,"wetland-treed",70653.5,0,0,0,0,0,0,1.00000057927726,"PC",0.0258165398647984,0.00188017427019553,0.0415349335855118,0.159715242966344
"1156","35820",2017,55.576258,-111.141827,"supplemental",0.970000028610229,81,70653.5,"wetland-treed",70653.5,0.916183775073318,0.0838168042042976,0,0,0,0,0,"PC",0.0482613818806002,0.00162030756905267,0.0375507319653662,0.136808911335445
"1157","35821",2017,55.575918,-111.13269,"supplemental",0.340000003576279,81,70653.5,"wetland-treed",70653.5,1.0000005792787,0,0,0,0,0,0,"PC",0.0421907277429471,0.00157929588959752,0.0383529958512877,0.141452637562322
"1158","35823",2017,55.575416,-111.12303,"supplemental",0.340000003576279,50,70653.5,"shrubs",70653.5,0,0,1.00000057927551,0,0,0,0,"PC",0.147859917118539,0.002879899248521,0.0477334720330758,0.143066094649309
"1159","35824",2017,55.575083,-111.113861,"supplemental",0.00127522798720747,81,70653.5,"wetland-treed",70653.5,0.142169273195084,0,0.821596374854681,0,0.0362349312273837,0,0,"PC",0.0430901146595152,0.0000606250058662448,0.020189393900779,0.143804100809178
"1160","35825",2017,55.574786,-111.103869,"supplemental",0.00127522798720747,81,70653.5,"wetland-treed",70653.5,0,0,1.00000057927742,0,0,0,0,"PC",0.044500448971856,0.0000594628943035877,0.0194426201665274,0.144371510928411
"1161","35826",2017,55.574461,-111.094653,"supplemental",0.709999978542328,50,70653.5,"shrubs",70653.5,0.619886575082411,0.0187618709987144,0,0,0.361352133196042,0,0,"PC",0.101727590344078,0.00000000369261504355042,0.0119236908568085,0.0959980179939019
"1162","35827",2017,55.574244,-111.085279,"supplemental",0.959999978542328,50,70653.5,"shrubs",70653.5,0.156134915539404,0.337137285944205,0,0,0,0,0.506728377794252,"PC",0.0673316821501283,0.00000000425034381664653,0.0214744930502188,0.116374017316788
"1163","35828",2017,55.573872,-111.07608,"supplemental",0.959999978542328,210,70653.5,"coniferous",70653.5,0,0,0,0,0.188994192161552,0,0.811006387115451,"PC",0.0164946831603447,0.000991289346158965,0.0400479099849297,0.226593660615781
"1164","35829",2017,55.551718,-111.068967,"supplemental",0.980000019073486,210,70653.5,"coniferous",70653.5,0,0.888371431360495,0,0,0,0,0.111629147916455,"PC",0.0300840779817776,0.00191325611520169,0.0260647821363397,0.172933795613015
"1165","35736",2017,55.530358,-111.071687,"supplemental",0.219999998807907,80,70653.5,"wetland",70653.5,0,0,1.00000057927759,0,0,0,0,"PC",0.0466890853187968,0.0000532417269092458,0.0206759660909605,0.141028581870904
"1166","35830",2017,55.578659,-111.06543,"supplemental",0.949999988079071,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927684,"PC",0.0292326880293795,0.0016932519085205,0.0410156357536575,0.158433922265987
"1167","35831",2017,55.58165,-111.140879,"supplemental",0.959999978542328,220,70653.5,"broadleaf",70653.5,1.00000057927672,0,0,0,0,0,0,"PC",0.0243579920871185,0.0430093372137379,0.436437641738091,0.189539378012242
"1168","35833",2017,55.581247,-111.131804,"supplemental",0.629999995231628,210,70653.5,"coniferous",70653.5,1.00000057927678,0,0,0,0,0,0,"PC",0.0317643335087006,0.00150029236672972,0.0374437985681861,0.159063083189472
"1169","35834",2017,55.580763,-111.122095,"supplemental",0.629999995231628,81,70653.5,"wetland-treed",70653.5,0.258846577481685,0,0.741154001794236,0,0,0,0,"PC",0.0445457726552544,0.0000598066840959208,0.0193716200992605,0.144578738712956
"1170","35835",2017,55.580421,-111.112877,"supplemental",0.00310591398738325,81,70653.5,"wetland-treed",70653.5,0.612914973959917,0,0.387085605316345,0,0,0,0,"PC",0.0478688828475228,0.0000545748165925684,0.0206786324450245,0.14044396843162
"1171","35836",2017,55.580143,-111.102788,"supplemental",0.00310591398738325,81,70653.5,"wetland-treed",70653.5,0.851687656924638,0,0.148312922351985,0,0,0,0,"PC",0.0478658572315624,0.0000544849855821706,0.0206690232384623,0.140382861214866
"1172","35837",2017,55.579773,-111.09373,"supplemental",0.180000007152557,80,70653.5,"wetland",70653.5,0.595784766112583,0.144881404813093,0,0,0.259334408352504,0,0,"PC",0.047946314543469,0.0000554220607685688,0.0207827645127942,0.14081441755563
"1173","35838",2017,55.579537,-111.084418,"supplemental",0.980000019073486,210,70653.5,"coniferous",70653.5,0,0.797277269315725,0,0,0.00125504710246896,0,0.201468262858114,"PC",0.0274674092367083,0.00175152833518468,0.0408425047917348,0.160283795807882
"1174","35839",2017,55.579219,-111.075122,"supplemental",0.980000019073486,210,70653.5,"coniferous",70653.5,0,0,0,0,0.203685652458407,0,0.796314926820485,"PC",0.026932542787328,0.00102002074497022,0.0438859629821401,0.191113522353237
"1175","35840",2017,55.551363,-111.059773,"supplemental",0.980000019073486,210,70653.5,"coniferous",70653.5,0.293340401572512,0.706660177705035,0,0,0,0,0,"PC",0.0295838044133001,0.00168005333418798,0.0370676422595691,0.161852409192812
"1176","44777",2019,55.330415,-111.164797,"supplemental",0.379999995231628,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927652,"PC",0.0119744326574229,0.00106600030515595,0.0368728660315471,0.218183501317985
"1177","46163",2019,55.330518,-111.079837,"supplemental",0.959999978542328,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927789,"PC",0.0436008028588688,0.0000528398664334602,0.0207005871720828,0.140061765791256
"1178","32234",2018,55.378997,-111.079809,"supplemental",0.159999996423721,210,70653.5,"coniferous",70653.5,0,0.0744658841965314,0,0,0.925534695080145,0,0,"PC",0.0147749934323874,0.000897811021001439,0.0472629207983592,0.21883287802176
"1179","32145",2018,55.335824,-111.164977,"supplemental",0.379999995231628,81,70653.5,"wetland-treed",70653.5,0,0,0,0,0,0,1.00000057927695,"PC",0.035715670118075,0.0000632576255704817,0.0209937918609743,0.141976778314941
"1180","32147",2018,55.335872,-111.155613,"supplemental",0.529999971389771,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927717,"PC",0.036437215597057,0.0000616776147342949,0.021009505527215,0.141866307636981
"1181","32149",2018,55.335938,-111.146091,"supplemental",0.529999971389771,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.0000005792778,"PC",0.0232090233815663,0.0130306588670487,0.220842785098271,0.268376677369589
"1182","32151",2018,55.33585,-111.136553,"supplemental",0.949999988079071,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927581,"PC",0.0160879558967302,0.000839692056094411,0.0515400546261792,0.217732115811765
"1183","32152",2018,55.335869,-111.127142,"supplemental",0.829999983310699,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927719,"PC",0.015211744784797,0.000858682223588089,0.0489398419741945,0.217970874286383
"1184","32155",2018,55.335879,-111.117683,"supplemental",0.810000002384186,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927637,"PC",0.0140894177211568,0.000908643001341713,0.0450571530238448,0.217406027483094
"1185","46164",2019,55.335887,-111.108224,"supplemental",0.0599999986588955,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927819,"PC",0.0258841692149537,0.00158345723892777,0.0409366196562532,0.157209183137293
"1186","46165",2019,55.334439,-111.09948,"supplemental",0.00999999977648258,20,70653.5,"water",70653.5,0,0,0,0,0,0,1.00000057927725,"PC",0.0918732821979304,0.00244750000105853,0.0404559534248316,0.0815807248408118
"1187","46166",2019,55.335903,-111.089307,"supplemental",0.930000007152557,210,70653.5,"coniferous",70653.5,0.176481737171389,0,0,0,0,0,0.823518842105235,"PC",0.0250796460373009,0.0016446585577908,0.0410310505671588,0.157580099246812
"1188","32135",2018,55.330445,-111.155497,"supplemental",0.529999971389771,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927752,"PC",0.0175961704490401,0.002820716730087,0.0390942957036619,0.154344654402581
"1189","46167",2019,55.335914,-111.079842,"supplemental",0.930000007152557,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927632,"PC",0.0180976637395334,0.000819295278682341,0.0559710842882777,0.21421189289195
"1190","32157",2018,55.341179,-111.165157,"supplemental",0.430000007152557,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927772,"PC",0.0145997816366799,0.000967717524498684,0.0415897645430851,0.212849856681433
"1191","32159",2018,55.341228,-111.155539,"supplemental",0.109999999403954,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927852,"PC",0.0419903087510807,0.0000672004192863872,0.0217357916632639,0.139731281238556
"1192","32160",2018,55.34124,-111.146079,"supplemental",0.109999999403954,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927624,"PC",0.0186225587657852,0.00108586902120925,0.0537916256182564,0.221305916639701
"1193","32163",2018,55.341242,-111.136603,"supplemental",0.829999983310699,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927637,"PC",0.0275420996162764,0.00206294859332944,0.0398840692039865,0.148984116882263
"1194","32165",2018,55.341279,-111.117715,"supplemental",0.810000002384186,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927619,"PC",0.0500909711051306,0.0000591211616819312,0.0223795837584851,0.140052973572249
"1195","32167",2018,55.341279,-111.108239,"supplemental",0.0599999986588955,210,70653.5,"coniferous",70653.5,0,0,0,0,0.213977082496877,0,0.78602349678005,"PC",0.0652807713580468,0.00506580480898115,0.0408290527798957,0.0790964389850137
"1196","32169",2018,55.341251,-111.099205,"supplemental",0.0599999986588955,81,70653.5,"wetland-treed",70653.5,0.211285164546037,0,0,0,0.114048673601911,0,0.674666741129053,"PC",0.0547817042389722,0.0000289662798643184,0.0167000713003528,0.0992592217894079
"1197","32171",2018,55.341294,-111.089319,"supplemental",0.930000007152557,210,70653.5,"coniferous",70653.5,1.00000057927761,0,0,0,0,0,0,"PC",0.0305044619901007,0.03763861435125,0.413601553152197,0.177226320994419
"1198","32137",2018,55.330394,-111.145882,"supplemental",0.529999971389771,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927687,"PC",0.0160632895735964,0.00331136225328647,0.0378481103191125,0.15180737663243
"1199","32172",2018,55.341301,-111.079859,"supplemental",0.930000007152557,220,70653.5,"broadleaf",70653.5,0,0,0,0,0.301911375096525,0,0.698089204178748,"PC",0.0303490041958624,0.0377138142152263,0.415845639501035,0.178809428039682
"1200","45093",2018,55.346607,-111.165022,"supplemental",0.970000028610229,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927655,"PC",0.0148493146172222,0.000890722476411177,0.0475375934441586,0.217503320980473
"1201","45094",2018,55.346664,-111.155545,"supplemental",0.980000019073486,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927649,"PC",0.0151237653797148,0.000883377900110368,0.0482670489240064,0.21743104338377
"1202","32174",2018,55.346739,-111.145926,"supplemental",0.980000019073486,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927668,"PC",0.0219773762998519,0.00193230816810641,0.0409441880764476,0.158295892727775
"1203","32176",2018,55.346642,-111.136638,"supplemental",0.920000016689301,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927601,"PC",0.0207204786566338,0.00211028505287942,0.0407166620482216,0.157846029941388
"1204","32178",2018,55.34667,-111.127382,"supplemental",0.920000016689301,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927882,"PC",0.0144589683733045,0.000918154737727029,0.0461035547214286,0.218072519451191
"1205","32180",2018,55.346536,-111.117794,"supplemental",0.0500000007450581,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.0000005792774,"PC",0.0170054588853246,0.000812825429918612,0.0534915231084172,0.215197222816391
"1206","32182",2018,55.346679,-111.108254,"supplemental",0.00831765402108431,81,70653.5,"wetland-treed",70653.5,0,0,0,0,0.521274985898027,0,0.478725593379106,"PC",0.0372234249807945,0.0000614410755436237,0.0210076866943076,0.141576216094597
"1207","32183",2018,55.346624,-111.098934,"supplemental",0.00831765402108431,81,70653.5,"wetland-treed",70653.5,0,0,0,0,1.00000057927581,0,0,"PC",0.0345232883391379,0.0000675145923340989,0.0209491197790361,0.141477446298382
"1208","32184",2018,55.346686,-111.089331,"supplemental",0.910000026226044,210,70653.5,"coniferous",70653.5,1.00000057927616,0,0,0,0,0,0,"PC",0.027684281668085,0.00162600208959225,0.0404264408463883,0.154535601396263
"1209","32139",2018,55.330476,-111.136614,"supplemental",0.949999988079071,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927575,"PC",0.0201600735684116,0.00209389378980788,0.0404566642660241,0.157281577882847
"1210","32185",2018,55.346692,-111.07987,"supplemental",0.910000026226044,210,70653.5,"coniferous",70653.5,0,0,0,0,1.00000057927701,0,0,"PC",0.0281352935115843,0.0162355169676677,0.19029208787196,0.244372665428026
"1211","32186",2018,55.351594,-111.164916,"supplemental",0.970000028610229,81,70653.5,"wetland-treed",70653.5,0,0,0,0,0,0,1.00000057927622,"PC",0.203734406241073,0.0000583614139173806,0.0157488618330763,0.0907266993729631
"1212","32187",2018,55.352011,-111.155582,"supplemental",0.970000028610229,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927573,"PC",0.0450676086311219,0.000853576609522431,0.0421070870787136,0.163556538509043
"1213","32188",2018,55.352014,-111.146119,"supplemental",0.980000019073486,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927724,"PC",0.0552043044116802,0.00079995656696748,0.0453246886234545,0.158219024523193
"1214","32189",2018,55.352133,-111.136531,"supplemental",0.920000016689301,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927703,"PC",0.0634912934803082,0.00179083159971194,0.0345432769392047,0.120611318028616
"1215","32190",2018,55.352044,-111.127194,"supplemental",0.920000016689301,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927612,"PC",0.0779567404343557,0.00177209190574182,0.0333827092502337,0.114357468580175
"1216","32191",2018,55.352053,-111.117731,"supplemental",0.0500000007450581,210,70653.5,"coniferous",70653.5,0,0,0,0,0.298487485962768,0,0.701513093314124,"PC",0.119739500127169,0.0000584293974235332,0.0172169736919833,0.104096099409437
"1217","32192",2018,55.35208,-111.108095,"supplemental",0.0500000007450581,81,70653.5,"wetland-treed",70653.5,0.223761517236398,0,0,0,0.202655477007805,0,0.573583585032978,"PC",0.124771791371993,0.0000583675116397051,0.0171849414915407,0.103620714102815
"1218","32193",2018,55.35207,-111.09879,"supplemental",0.00831765402108431,81,70653.5,"wetland-treed",70653.5,1.00000057927732,0,0,0,0,0,0,"PC",0.136496619994675,0.0000607786106403232,0.01685497182653,0.100534572822115
"1219","32194",2018,55.352077,-111.089343,"supplemental",0.910000026226044,210,70653.5,"coniferous",70653.5,1.00000057927642,0,0,0,0,0,0,"PC",0.100255510365089,0.00170689155185141,0.031274721964803,0.109581763279011
"1220","32141",2018,55.331115,-111.127269,"supplemental",0.949999988079071,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.0000005792769,"PC",0.0140766843808826,0.000898096351114281,0.044462286209451,0.218574870644601
"1221","32195",2018,55.352084,-111.079881,"supplemental",0.910000026226044,210,70653.5,"coniferous",70653.5,0.821152725417491,0,0.178847853859616,0,0,0,0,"PC",0.0936462009846987,0.000990600535086746,0.0516530881372285,0.150364568404904
"1222","32196",2018,55.35739,-111.165067,"supplemental",0.150000005960464,81,70653.5,"wetland-treed",70653.5,0,0,0,0,0.624286135456263,0,0.375714443821097,"PC",0.0449803834534524,0.0000774093375311519,0.0255620047715279,0.149472329730146
"1223","32197",2018,55.357402,-111.155603,"supplemental",0.150000005960464,210,70653.5,"coniferous",70653.5,0,0,0,0,0.506816380364428,0,0.49318419891362,"PC",0.0287716444824931,0.0432720559638473,0.509615909692941,0.19696264170565
"1224","32198",2018,55.357504,-111.145997,"supplemental",0.980000019073486,210,70653.5,"coniferous",70653.5,0.532159418457561,0,0,0,0.132707978037767,0,0.335133182781227,"PC",0.0157187318941734,0.000895997976723251,0.0502500562217081,0.218447799045144
"1225","32199",2018,55.357371,-111.136722,"supplemental",0.970000028610229,81,70653.5,"wetland-treed",70653.5,0.820518578954623,0,0,0,0,0,0.179482000322244,"PC",0.0373080921969331,0.0000782795272367531,0.0234159794429882,0.146020527210044
"1226","32200",2018,55.357435,-111.127211,"supplemental",0.970000028610229,210,70653.5,"coniferous",70653.5,0.880713014198772,0,0,0,0,0,0.119287565077378,"PC",0.0237333871563634,0.0378324404384983,0.431415777765857,0.189859304579469
"1227","32201",2018,55.357445,-111.117747,"supplemental",0.779999971389771,210,70653.5,"coniferous",70653.5,0.896662965840563,0,0,0,0.103337613435675,0,0,"PC",0.0249434821006447,0.00163712315467202,0.0410996255877638,0.157979897563633
"1228","44087",2018,55.357463,-111.107826,"supplemental",0.779999971389771,210,70653.5,"coniferous",70653.5,0.428445293000948,0,0.57155528627531,0,0,0,0,"PC",0.0160968766952054,0.000874632331447184,0.0510306153044579,0.216507739809352
"1229","44088",2018,55.357462,-111.098819,"supplemental",0.829999983310699,81,70653.5,"wetland-treed",70653.5,0,0,1.00000057927748,0,0,0,0,"PC",0.0457294194343192,0.0000944258224351965,0.0281280653099787,0.15360877123822
"1230","32202",2018,55.357473,-111.089349,"supplemental",0.699999988079071,210,70653.5,"coniferous",70653.5,0,0,1.00000057927693,0,0,0,0,"PC",0.0245595629957158,0.000407259855231438,0.0390637707445976,0.153935785827921
"1231","32143",2018,55.330487,-111.117667,"supplemental",0.469999998807907,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927595,"PC",0.0176372128875516,0.00117454718284532,0.0569283732276261,0.231594204236301
"1232","32203",2018,55.357403,-111.080081,"supplemental",0.699999988079071,210,70653.5,"coniferous",70653.5,0,0,1.00000057927697,0,0,0,0,"PC",0.0474145610741069,0.000768819639059171,0.0356654131834688,0.182840559824633
"1233","32204",2018,55.362836,-111.164995,"supplemental",0.150000005960464,210,70653.5,"coniferous",70653.5,0,0,0,0,1.00000057927716,0,0,"PC",0.0150807981326231,0.000895778976679966,0.0483843422982269,0.217935654415097
"1234","32205",2018,55.362866,-111.155624,"supplemental",0.150000005960464,210,70653.5,"coniferous",70653.5,1.0000005792773,0,0,0,0,0,0,"PC",0.0170998441058663,0.000816180982374228,0.053285110481895,0.215675117409872
"1235","32206",2018,55.362806,-111.146159,"supplemental",0.980000019073486,210,70653.5,"coniferous",70653.5,1.00000057927784,0,0,0,0,0,0,"PC",0.0164148671133448,0.00083508283910993,0.0521011297984631,0.216088045280911
"1236","32207",2018,55.362817,-111.136694,"supplemental",0.970000028610229,210,70653.5,"coniferous",70653.5,1.00000057927705,0,0,0,0,0,0,"PC",0.0223252136039907,0.0391378365597408,0.423830528154896,0.19001072949434
"1237","45095",2018,55.362827,-111.127228,"supplemental",0.939999997615814,210,70653.5,"coniferous",70653.5,0,0,1.00000057927678,0,0,0,0,"PC",0.0408240941972199,0.0000652123918600698,0.0187749674313298,0.140419746933431
