"location_id","year","lat","lon","source","pAspen","classno","buffer_area","landcover_class","area","badr_wellpadlow","badr_road","badr_wellpadhigh","badr_plant","badr_linear","badr_plantbuffer","badr_reference","task_method","ALFL","CAWA","OVEN","SWTH"
"50599",2017,55.608676,-111.026049,"supplemental",0.949999988079071,230,70653.5,"mixedwood",70653.5,1.00000057927855,0,0,0,0,0,0,"PC",0.0148618405951183,0.0722355693495576,0.360183591982207,0.194032661072897
"50403",2016,54.666253,-110.964495,"supplemental",0.970000028610229,220,70653.5,"broadleaf",70653.5,0,0.117916103611756,0,0,0,0,0.882084475665448,"PC",0.00966335644197708,0.0720343402017203,0.295443871926758,0.186494766550477
"50427",2015,54.605387,-110.217545,"supplemental",0.980000019073486,220,70653.5,"broadleaf",70653.5,0,0.701236722151802,0,0,0,0,0.298763857124449,"PC",0.0325342494946626,0.00813954012102428,0.225825715458516,0.253226586803311
"50428",2015,54.601541,-110.209445,"supplemental",0.980000019073486,230,70653.5,"mixedwood",70653.5,0,0.97872554372158,0,0,0,0,0.0212750355562095,"PC",0.0135478059477709,0.0644095502380326,0.26805376677125,0.179107270916577
"50429",2015,54.597756,-110.210571,"supplemental",0.980000019073486,210,70653.5,"coniferous",70653.5,0,0.0363455069393765,0,0,0,0,0.963655072337544,"PC",0.0138465732552761,0.00330653905917379,0.0349442178030399,0.142313735919747
"50437",2015,54.636962,-110.233502,"supplemental",0.980000019073486,220,70653.5,"broadleaf",70653.5,0,0.998884621289491,0,0,0,0,0.00111595798669824,"PC",0.0286432287707706,0.0308023585456971,0.300552448298048,0.198679303397012
"50439",2015,54.627543,-110.222185,"supplemental",0.980000019073486,220,70653.5,"broadleaf",70653.5,0,0.499095350009745,0,0,0,0,0.500905229267017,"PC",0.0120247641625708,0.0234482579467019,0.152749690594596,0.263860494351502
"50440",2015,54.624723,-110.225259,"supplemental",0.980000019073486,220,70653.5,"broadleaf",70653.5,0,0.802916967009274,0,0,0,0,0.197083612266715,"PC",0.0305596997673085,0.0164697160739265,0.127269399636852,0.197318409942153
"50444",2016,54.873088,-111.549073,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927834,"PC",0.015948185096875,0.0434336401079281,0.373676729555864,0.186024502764302
"50445",2015,54.873235,-111.554374,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927704,"PC",0.0179338351527613,0.0377112706829566,0.388975074579859,0.187262794615681
"50445",2016,54.873235,-111.554374,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927704,"PC",0.0179387666124076,0.0377276051636343,0.389104473096595,0.18728004034092
"50446",2016,54.87309,-111.562319,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927732,"PC",0.0203492979533209,0.0335014276695208,0.406124235795021,0.186015306812513
"50447",2016,54.876291,-111.562084,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927642,"PC",0.0160602282384679,0.0424246515285966,0.373765477656912,0.188110856564191
"50448",2015,54.876254,-111.556301,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927679,"PC",0.019436542669893,0.0352490275165896,0.398979372977827,0.186689847301664
"50448",2016,54.876254,-111.556301,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927679,"PC",0.0194394126193232,0.0352572260378287,0.399050644009404,0.186699080120704
"50454",2015,54.853146,-111.469987,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927685,"PC",0.0264077025393971,0.0269160362875068,0.427102899316747,0.182567136810011
"50454",2017,54.853146,-111.469987,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927685,"PC",0.0263567056098213,0.0268342123925125,0.426105313295551,0.182448973660787
"50457",2015,54.856618,-111.45741,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927653,"PC",0.0120858327649857,0.0568757769790996,0.32831161323923,0.188809182229848
"50457",2017,54.856618,-111.45741,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927653,"PC",0.0120858320884342,0.0568757808681586,0.328311604458562,0.188809182345436
"50460",2017,54.858961,-111.450878,"supplemental",0.959999978542328,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927641,"PC",0.010254321447183,0.0727902178337559,0.27895091909566,0.192861053714189
"50461",2017,54.856071,-111.449678,"supplemental",0.959999978542328,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927649,"PC",0.0104921862858072,0.0757822726163123,0.290765446491562,0.194152987110804
"50462",2017,54.855363,-111.444296,"supplemental",0.959999978542328,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927681,"PC",0.010448159945717,0.0781691688906287,0.313894422053095,0.192996044102182
"50463",2017,54.852216,-111.449541,"supplemental",0.959999978542328,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927667,"PC",0.0115046212601841,0.0618617684488661,0.321491281877314,0.187944404498892
"50464",2016,55.054553,-111.969934,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0.673618116954088,0,0,0,0,0.32638246232301,"PC",0.0214314406991313,0.0378137196915205,0.414920506518324,0.188618701610359
"50464",2017,55.054553,-111.969934,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0.673618116954088,0,0,0,0,0.32638246232301,"PC",0.0212120876369761,0.0372059251550043,0.409788561645734,0.187969875917762
"50466",2015,55.05705,-111.961039,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927817,"PC",0.021064595812605,0.0354362732736072,0.416268547139701,0.186487692389851
"50466",2016,55.05705,-111.961039,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927817,"PC",0.0210466561331776,0.0353887506830536,0.415839713580679,0.186434481357975
"50466",2017,55.05705,-111.961039,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927817,"PC",0.0210133144601518,0.0353004897540431,0.415042911468736,0.186335506162374
"50467",2016,55.054788,-111.957337,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0.795928087725595,0,0,0,0,0.20407249155095,"PC",0.0248078549101387,0.0358025062924913,0.337166145187118,0.187783900626282
"50467",2017,55.054788,-111.957337,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0.795928087725595,0,0,0,0,0.20407249155095,"PC",0.0315642601455243,0.0456101877894296,0.399993902650138,0.193129448690894
"50468",2016,55.053211,-111.953339,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0.900737704359275,0,0,0,0,0.0992628749178371,"PC",0.0404024342175778,5.85822891437667e-05,0.0144366583116453,0.14555789183521
"50468",2017,55.053211,-111.953339,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0.900737704359275,0,0,0,0,0.0992628749178371,"PC",0.0432918598480927,5.84367467915717e-05,0.0142271946574285,0.142705768843263
"50469",2015,55.050566,-111.976365,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0.371947532294847,0,0,0,0,0.628053046982763,"PC",0.0294621771718743,0.0280362669735222,0.429470723745719,0.18135853837312
"50469",2016,55.050566,-111.976365,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0.371947532294847,0,0,0,0,0.628053046982763,"PC",0.0294621776184719,0.0280362668631275,0.429470714255062,0.181358538911081
"50469",2017,55.050566,-111.976365,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0.371947532294847,0,0,0,0,0.628053046982763,"PC",0.0294621776127388,0.0280362668665626,0.42947071425284,0.18135853891515
"50470",2016,55.050833,-111.966494,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0.67461461626485,0,0,0,0,0.325385963012789,"PC",0.0211227975519844,0.0356107981252467,0.415265416880184,0.185919173219002
"50470",2017,55.050833,-111.966494,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0.67461461626485,0,0,0,0,0.325385963012789,"PC",0.02113393421322,0.0356403747081982,0.41553029480414,0.185951999263344
"50473",2015,55.040035,-111.960365,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,1.0000005792768,0,0,0,0,0,"PC",0.024979635067287,0.0372181679123014,0.369744288473729,0.19497253669429
"50473",2016,55.040035,-111.960365,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,1.0000005792768,0,0,0,0,0,"PC",0.0237626155042266,0.0344024273838393,0.348064758304129,0.19173790326268
"50473",2017,55.040035,-111.960365,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,1.0000005792768,0,0,0,0,0,"PC",0.0242105976462589,0.0354294788314324,0.356018417399859,0.192941106319558
"50483",2017,55.038691,-111.902293,"supplemental",0.970000028610229,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927739,"PC",0.0287536810717331,0.0277268192107567,0.440033418901091,0.181075521977381
"50484",2016,55.19442,-112.074232,"supplemental",0.990000009536743,100,70653.5,"herbs",70653.5,0,0,0,0,0,0,1.00000057927753,"PC",0.0229393671863333,0.0330446946780957,0.427246623261094,0.186598732341169
"50484",2017,55.19442,-112.074232,"supplemental",0.990000009536743,100,70653.5,"herbs",70653.5,0,0,0,0,0,0,1.00000057927753,"PC",0.123347017167173,0.0164472736599699,0.256327241364831,0.17701038329512
"50485",2016,55.197345,-112.071719,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927787,"PC",0.0239769967346839,0.0320487537460036,0.433846834751934,0.186082402664014
"50486",2017,55.197678,-112.071649,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.0000005792775,"PC",0.0213349188912195,0.0349029015816982,0.418904943294551,0.187039503535983
"50487",2016,55.199756,-112.06421,"supplemental",0.990000009536743,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927859,"PC",0.00808011338913247,0.0265105559966304,0.0638299497674519,0.254191846379771
"50487",2017,55.199756,-112.06421,"supplemental",0.990000009536743,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927859,"PC",0.00817469481172389,0.0270009671185296,0.0647349248154451,0.255184583220802
"50488",2016,55.196813,-112.060534,"supplemental",0.990000009536743,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927806,"PC",0.0175839939842436,0.0170368521416453,0.198944894425592,0.268364094058062
"50488",2017,55.196813,-112.060534,"supplemental",0.990000009536743,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927806,"PC",0.0169443766348016,0.0160710262696013,0.190224183916771,0.265054131840459
"50489",2016,55.193754,-112.056808,"supplemental",0.990000009536743,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927704,"PC",0.0180487747473217,0.0147359262056805,0.196550357680194,0.264768194419666
"50489",2017,55.193754,-112.056808,"supplemental",0.990000009536743,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927704,"PC",0.0189257759051172,0.0138699161652901,0.201217862125445,0.26431074058233
"50491",2016,55.190272,-112.026871,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0.286867809433826,0,0,0,0,0.713132769843529,"PC",0.0282550000305145,0.0301537335094826,0.420847360367973,0.182304065782512
"50492",2017,55.190166,-112.027669,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0.109872150612167,0,0,0,0,0.89012842866408,"PC",0.0261852642617914,0.0322785123262175,0.415103128104151,0.182638271674097
"50495",2016,55.193602,-112.050536,"supplemental",0.990000009536743,100,70653.5,"herbs",70653.5,0,0,0,0,0,0,1.00000057927782,"PC",0.0234055197041456,0.0319054301001376,0.427523464385042,0.185555120854255
"50495",2017,55.193602,-112.050536,"supplemental",0.990000009536743,100,70653.5,"herbs",70653.5,0,0,0,0,0,0,1.00000057927782,"PC",0.0775833202020856,0.0184319276292017,0.339258115665776,0.177578250754074
"65384",2016,55.179688,-112.01369,"supplemental",0.970000028610229,100,70653.5,"herbs",70653.5,0,0.868783639200317,0,0,0,0,0.131216940075918,"PC",0.283948436118167,0.00487980371031749,0.128551726482656,0.245083277039757
"54475",2017,55.63626,-111.128,"supplemental",0.949999988079071,100,70653.5,"herbs",70653.5,0,1.00000057927574,0,0,0,0,0,"PC",0.0664304957071348,0.0356189669425954,0.246223360595004,0.174377156910414
"54478",2017,55.63626,-111.128,"supplemental",0.949999988079071,100,70653.5,"herbs",70653.5,0,1.00000057927574,0,0,0,0,0,"PC",0.0664010837906919,0.0355941311087134,0.24609148715502,0.174351294065298
"50769",2013,55.44471,-111.118,"supplemental",0.0299999993294477,210,70653.5,"coniferous",70653.5,0,0.218334280133955,0,0,0.781666299144049,0,0,"PC",0.0128876283573744,0.00102867457672939,0.0403952629261786,0.218657338561176
"50771",2013,55.45188,-111.13,"supplemental",0.00999999977648258,210,70653.5,"coniferous",70653.5,0,0,0,0,1.00000057927661,0,0,"PC",0.0297260930625592,0.00144517464130053,0.040286275677842,0.155369643552314
"50772",2013,55.43776,-111.105,"supplemental",0.439999997615814,210,70653.5,"coniferous",70653.5,0,0,0,0,1.00000057927629,0,0,"PC",0.0897920122206746,4.88277411097669e-05,0.0136192258903641,0.114221830781652
"50781",2013,55.35011,-111.14,"supplemental",0.980000019073486,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.0000005792773,"PC",0.144154884294497,0.00186635600129005,0.0298641835300203,0.0964504172221041
"50783",2013,55.33573,-111.14,"supplemental",0.949999988079071,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927751,"PC",0.0213578658002236,0.00192512710118525,0.0407927496782041,0.158199753026395
"50784",2013,55.33581,-111.165,"supplemental",0.379999995231628,81,70653.5,"wetland-treed",70653.5,0,0,0,0,0,0,1.00000057927731,"PC",0.0356535715917596,6.30848474686889e-05,0.0209496948117142,0.141894196963651
"50926",2013,55.814307,-110.856829,"supplemental",0.990000009536743,210,70653.5,"coniferous",70653.5,0,0.977328135925512,0,0,0,0,0.0226724433517251,"PC",0.021375807100915,0.0045643013374973,0.0240126783304336,0.163318991292864
"50926",2014,55.814307,-110.856829,"supplemental",0.990000009536743,210,70653.5,"coniferous",70653.5,0,0.977328135925512,0,0,0,0,0.0226724433517251,"PC",0.0225403446822669,0.00496204352480014,0.0256041672013205,0.166246704637072
"50927",2013,55.821479,-110.844035,"supplemental",0.550000011920929,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927722,"PC",0.0146136668578384,0.0373909670303166,0.167617211275726,0.270507002178305
"50928",2013,55.821509,-110.869571,"supplemental",0.990000009536743,210,70653.5,"coniferous",70653.5,0,0.870009415805206,0,0,0,0,0.129991163470997,"PC",0.0161871128805028,0.0354072124537819,0.145715310873675,0.276915688370051
"50928",2014,55.821509,-110.869571,"supplemental",0.990000009536743,210,70653.5,"coniferous",70653.5,0,0.870009415805206,0,0,0,0,0.129991163470997,"PC",0.0161871130151393,0.0354072125121818,0.145715307411908,0.276915689433583
"50929",2013,55.807085,-110.844044,"supplemental",0.980000019073486,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927639,"PC",0.0239352459175338,0.0485914982594018,0.428667307496797,0.191549025073362
"50930",2013,55.807133,-110.869619,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927799,"PC",0.0391765219393054,0.0128642093338043,0.243106702025352,0.26331611162336
"50931",2013,55.825573,-110.793179,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,1.00000057927737,0,0,0,0,0,"PC",0.0535488280404807,0.0442207381077857,0.312097584223583,0.169368672654442
"50932",2013,55.822292,-110.792095,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0.729370725590668,0,0,0,0,0.270629853687274,"PC",0.0227487298338409,0.0546904160472267,0.427520350464148,0.189325950080689
"50937",2013,55.829512,-110.779302,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0.199266065761526,0,0,0,0,0.800734513516376,"PC",0.0428942312938061,0.0453100028511783,0.435499156047484,0.169377287073814
"50937",2014,55.829512,-110.779302,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0.199266065761526,0,0,0,0,0.800734513516376,"PC",0.0428942184752998,0.0453100033975282,0.435499176628684,0.169377300169734
"50938",2013,55.829501,-110.804828,"supplemental",0.159999996423721,230,70653.5,"mixedwood",70653.5,0,0.94312941037795,0,0,0,0,0.0568711688997462,"PC",0.0354278812398376,0.0722146156036946,0.29712778450672,0.16641264160261
"50938",2014,55.829501,-110.804828,"supplemental",0.159999996423721,230,70653.5,"mixedwood",70653.5,0,0.94312941037795,0,0,0,0,0.0568711688997462,"PC",0.035448033874668,0.0722793366526175,0.297332303283214,0.16644434652668
"50939",2013,55.815001,-110.779304,"supplemental",0.980000019073486,210,70653.5,"coniferous",70653.5,0,1.0000005792759,0,0,0,0,0,"PC",0.0433891744502895,0.00255396928471364,0.0207707268688253,0.165316730923671
"50939",2014,55.815001,-110.779304,"supplemental",0.980000019073486,210,70653.5,"coniferous",70653.5,0,1.0000005792759,0,0,0,0,0,"PC",0.0430309658393338,0.00252082898030318,0.0205632990074392,0.164858336055255
"50940",2013,55.815107,-110.805011,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0.967995269149921,0,0,0,0,0.0320053101267687,"PC",0.0538009824955006,0.0567813380917809,0.258487847655458,0.187797769836556
"50940",2014,55.815107,-110.805011,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0.967995269149921,0,0,0,0,0.0320053101267687,"PC",0.050475987647958,0.0513532507635992,0.239289640438844,0.183827592286989
"50943",2013,55.813206,-110.674891,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0.0715535497042394,0,0,0,0,0.928447029573489,"PC",0.155673139371875,0.0230350573953651,0.213845148896989,0.17390256065867
"50944",2013,55.813279,-110.700422,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0.2300027324651,0,0,0,0,0.769997846811699,"PC",0.0510528336687282,0.0350678252181079,0.425584619420811,0.180430257748832
"50946",2013,55.79893,-110.70042,"supplemental",0.990000009536743,50,70653.5,"shrubs",70653.5,0,0,0,0,0,0,1.00000057927699,"PC",0.0865750695195509,6.07065325082163e-09,0.0203914667428367,0.104492331554688
"50946",2014,55.79893,-110.70042,"supplemental",0.990000009536743,81,70653.5,"wetland-treed",70653.5,0,0,0,0,0,0,1.00000057927699,"PC",0.086555221655936,6.06846150965654e-09,0.0203858118412547,0.104484308020734
"50954",2013,56.120182,-111.719824,"supplemental",0.850000023841858,210,70653.5,"coniferous",70653.5,0,0,1.00000057927664,0,0,0,0,"PC",0.0664840149466345,0.00128045602278933,0.0249867879571156,0.113620685833008
"50955",2013,56.106323,-111.693695,"supplemental",0.620000004768372,210,70653.5,"coniferous",70653.5,0,0,0,0,1.00000057927683,0,0,"PC",0.0476664709593632,0.000787803664080969,0.018455829374174,0.135528680164014
"50956",2014,56.106176,-111.719418,"supplemental",0.980000019073486,210,70653.5,"coniferous",70653.5,0.881735118003435,0,0,0,0,0.118265461273716,0,"PC",0.04594201035357,0.000778454812117349,0.0204439532434171,0.133806011292198
"50960",2014,56.090572,-111.872359,"supplemental",0.980000019073486,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.0000005792775,"PC",0.254835871354204,0.00377320261206038,0.0375274351401959,0.147972812966512
"50964",2013,56.121559,-111.897783,"supplemental",0.970000028610229,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927712,"PC",0.105969963750084,0.0239720305074618,0.336035461995341,0.174619707155872
"50964",2014,56.121559,-111.897783,"supplemental",0.970000028610229,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927712,"PC",0.105969870906592,0.0239720317495431,0.336035531600909,0.174619741683605
"50965",2014,56.128784,-111.885225,"supplemental",0.949999988079071,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927617,"PC",0.155950695223306,0.0195422856160856,0.218396237101773,0.178154604776436
"50966",2013,56.128652,-111.910818,"supplemental",0.879999995231628,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927745,"PC",0.205446568043109,0.00412185584582245,0.14141166089214,0.204309596568311
"50966",2014,56.128652,-111.910818,"supplemental",0.879999995231628,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927745,"PC",0.205446568043109,0.00412185584582245,0.14141166089214,0.204309596568311
"50967",2014,56.114465,-111.884752,"supplemental",0.970000028610229,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927709,"PC",0.0871554474168587,4.76721395634681e-05,0.0141071416691238,0.110612442924899
"50969",2014,54.698294,-110.719058,"supplemental",0.990000009536743,33,70653.5,"exposed_barren",70653.5,0,0,0,0.470425239014581,0,0.529575340260141,0,"PC",0.0607334866831136,0.0261603036373777,0.180654876217028,0.179093404845308
"50970",2013,54.700532,-110.722814,"supplemental",0.990000009536743,100,70653.5,"herbs",70653.5,0,0,0,0.287237754334419,0,0.712762824942549,0,"PC",0.071126579441787,4.14892032156017e-05,0.0168647510016819,0.118336184677256
"50970",2014,54.700532,-110.722814,"supplemental",0.990000009536743,100,70653.5,"herbs",70653.5,0,0,0,0.287237754334419,0,0.712762824942549,0,"PC",0.0711665592083723,4.15259449043237e-05,0.016876223824222,0.11835845796646
"50972",2013,54.707749,-110.735181,"supplemental",0.300000011920929,210,70653.5,"coniferous",70653.5,0,0,1.00000057927683,0,0,0,0,"PC",0.0415063772784399,4.17662181852164e-05,0.0195809518325727,0.134466018274237
"50974",2013,54.69337,-110.735274,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,1.00000057927672,0,"PC",0.0427763982425439,0.0261725916926432,0.311214113101045,0.169520770111402
"50974",2014,54.69337,-110.735274,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,1.00000057927672,0,"PC",0.0427763989153365,0.0261725917076728,0.311214100166137,0.169520771292619
"50977",2013,54.746576,-110.694583,"supplemental",0.0399999991059303,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927774,"PC",0.0272864940646717,0.0268977815973198,0.431117533893666,0.181598725554671
"50978",2013,54.732231,-110.669844,"supplemental",0.980000019073486,220,70653.5,"broadleaf",70653.5,0.184835991989398,0,0.815164587287594,0,0,0,0,"PC",0.0228889146320028,0.0302894074101947,0.406725137717428,0.185145722885326
"50979",2013,54.731307,-110.694558,"supplemental",0.980000019073486,220,70653.5,"broadleaf",70653.5,0.262003406224448,0.737997173052356,0,0,0,0,0,"PC",0.0385785590861321,0.0224647477487044,0.400895982057211,0.18049568654185
"50980",2013,54.731549,-110.660361,"supplemental",0.980000019073486,20,70653.5,"water",70653.5,0.822239960663332,0,0,0,0,0,0.177760618612755,"PC",0.0262577029156705,0.0276866090182508,0.432376757447386,0.181790871184863
"50981",2013,54.692193,-110.739595,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0.35511529379515,0,0,0,0.644885285481401,0,"PC",0.168900995651166,0.00387564748750281,0.0461740149103987,0.169755025329969
"50983",2013,54.740282,-110.609092,"supplemental",0.870000004768372,81,70653.5,"wetland-treed",70653.5,0,0,0,0,0,0,1.00000057927683,"PC",0.0554507529065149,6.22206690169872e-05,0.0179128999286352,0.115896067388755
"50984",2013,54.740153,-110.634039,"supplemental",0.899999976158142,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927798,"PC",0.297744943377948,0.0046987009469214,0.140423717939893,0.224129436855046
"50984",2014,54.740153,-110.634039,"supplemental",0.899999976158142,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927798,"PC",0.29810651115537,0.00470769173514602,0.140630047862977,0.224220572449167
"50985",2013,54.726973,-110.609096,"supplemental",0.930000007152557,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927664,"PC",0.0385048250582905,0.0305016539723712,0.383255021957626,0.159847801522776
"50985",2014,54.726973,-110.609096,"supplemental",0.930000007152557,210,70653.5,"coniferous",70653.5,0,0,0,0,0,0,1.00000057927664,"PC",0.0385167029932087,0.0305165053737779,0.383398397424627,0.159864379087039
"50986",2013,54.726529,-110.633944,"supplemental",0.980000019073486,210,70653.5,"coniferous",70653.5,0,0,0,0,1.00000057927794,0,0,"PC",0.033238061388721,5.29660959993256e-05,0.0203341860445627,0.138063189657736
"50986",2014,54.726529,-110.633944,"supplemental",0.980000019073486,210,70653.5,"coniferous",70653.5,0,0,0,0,1.00000057927794,0,0,"PC",0.0330895349671448,5.25937862820098e-05,0.0202243149260893,0.13785624251764
"50993",2013,55.709349,-111.143757,"supplemental",0.949999988079071,81,70653.5,"wetland-treed",70653.5,0,0,0,0,0,0,1.00000057927689,"PC",0.0343365429342228,9.28542322176454e-05,0.021214357262603,0.141509673811989
"50993",2014,55.709349,-111.143757,"supplemental",0.949999988079071,81,70653.5,"wetland-treed",70653.5,0,0,0,0,0,0,1.00000057927689,"PC",0.0344314244692816,9.32586857260593e-05,0.0212852943273978,0.141640525578662
"50998",2015,55.710962,-111.265102,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,1.00000057927676,0,0,0,0,0,"PC",0.0615969310974405,0.0328920822820145,0.221869076212031,0.199168577709784
"51001",2015,55.706478,-111.265088,"supplemental",0.959999978542328,100,70653.5,"herbs",70653.5,0,0.32684380908115,0,0,0.673156770195863,0,0,"PC",0.0481268306937814,0.0315763098919744,0.24346578272826,0.154056504662307
"51003",2013,55.717844,-111.252446,"supplemental",0.980000019073486,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927685,"PC",0.0249001984572314,0.0443488486495582,0.43819461049631,0.190791727450895
"51005",2013,55.703504,-111.252322,"supplemental",0.980000019073486,100,70653.5,"herbs",70653.5,0,0.000199716034593056,0,0,0.999800863241692,0,0,"PC",0.271391113897674,0.0021274321381873,0.0483321207335472,0.132633622653347
"51007",2013,55.682288,-111.248543,"supplemental",0.990000009536743,100,70653.5,"herbs",70653.5,0,0.791265247327365,0,0,0.208735331950576,0,0,"PC",0.184719625851868,0.00300316721220326,0.0366444222699311,0.117436944186947
"51008",2013,55.692206,-111.235514,"supplemental",0.370000004768372,80,70653.5,"wetland",70653.5,0,0,0,0,1.00000057927707,0,0,"PC",0.185975582505108,0.00190994042335765,0.0410202099472854,0.0760869887926196
"51022",2014,55.260561,-112.125143,"supplemental",0.990000009536743,220,70653.5,"broadleaf",70653.5,0,0,0,0,0,0,1.00000057927701,"PC",0.0246437882839423,0.0319618493453813,0.400913522753391,0.18783957399422
"51023",2014,55.260158,-112.150057,"supplemental",0.819999992847443,220,70653.5,"broadleaf",70653.5,0,1.0000005792787,0,0,0,0,0,"PC",0.0344968861163011,0.0281451923536229,0.282850836479361,0.196305506662684
"51030",2013,56.188247,-110.702969,"supplemental",0.939999997615814,100,70653.5,"herbs",70653.5,0,0,0,0,0,0,1.00000057927795,"PC",0.0442991505106451,0.0535220884623053,0.428619599311818,0.166868848831431
"51031",2013,56.188127,-110.728846,"supplemental",0.409999996423721,100,70653.5,"herbs",70653.5,0,0,0,0,0,0,1.00000057927685,"PC",0.0598285363453004,0.0364410788213225,0.414333379048214,0.179502602737289
